Date,Open,High,Low,Close,Adj Close,Volume
3/8/1994,46.96875,46.96875,46.6875,46.75,27.632757,880300
3/9/1994,46.8125,47,46.59375,46.96875,27.762056,2500100
3/10/1994,46.9375,46.9375,46.4375,46.59375,27.5404,207400
3/11/1994,46.65625,46.90625,46.40625,46.84375,27.688169,576600
3/14/1994,47.03125,47.03125,46.84375,46.90625,27.725113,345900
3/15/1994,47,47.09375,46.84375,46.875,27.706652,748600
3/16/1994,46.9375,47.25,46.78125,47.25,27.928305,455500
3/17/1994,47.09375,47.3125,47.09375,47.25,27.928305,133000
3/18/1994,46.75,47.03125,46.71875,46.96875,27.922205,365500
3/21/1994,46.8125,46.9375,46.71875,46.84375,27.847881,324800
3/22/1994,46.84375,47.0625,46.75,46.96875,27.922205,435700
3/23/1994,46.9375,47.0625,46.90625,46.9375,27.903627,698500
3/24/1994,46.75,46.84375,46.15625,46.375,27.569237,1200500
3/25/1994,46.40625,46.53125,45.9375,45.9375,27.309143,100900
3/28/1994,46,46.0625,45.59375,46,27.346298,1117200
3/29/1994,46,46.03125,45.09375,45.09375,26.807549,338400
3/30/1994,45.125,45.25,44.46875,44.46875,26.435982,1123900
3/31/1994,44.46875,44.6875,43.53125,44.59375,26.510302,788800
4/4/1994,43.34375,44.03125,43.34375,43.90625,26.101593,2627300
4/5/1994,44.34375,44.8125,44.34375,44.8125,26.640358,1179000
4/6/1994,44.875,44.90625,44.5,44.8125,26.640358,516500
4/7/1994,44.78125,45.125,44.53125,45.03125,26.770395,666100
4/8/1994,44.9375,44.9375,44.46875,44.6875,26.566023,242400
4/11/1994,44.8125,45.0625,44.703125,44.875,26.677507,203300
4/12/1994,44.921875,45,44.71875,44.8125,26.640358,1409200
4/13/1994,44.796875,44.90625,44.25,44.578125,26.501011,364100
4/14/1994,44.5,44.828125,44.40625,44.59375,26.510302,419900
4/15/1994,44.578125,44.78125,44.515625,44.59375,26.510302,387300
4/18/1994,44.640625,44.765625,44.15625,44.296875,26.333799,369100
4/19/1994,44.25,44.53125,43.984375,44.359375,26.370972,472200
4/20/1994,44.40625,44.515625,44.078125,44.3125,26.343094,508000
4/21/1994,44.5,44.96875,44.34375,44.90625,26.696072,200300
4/22/1994,45.015625,45.046875,44.734375,44.859375,26.668217,301800
4/25/1994,44.84375,45.359375,44.84375,45.328125,26.94689,394600
4/26/1994,45.265625,45.34375,45.1875,45.28125,26.919024,399000
4/28/1994,45.1875,45.25,44.8125,44.953125,26.723944,287000
4/29/1994,44.875,45.15625,44.8125,45.09375,26.807549,481900
5/2/1994,45.09375,45.71875,44.9375,45.375,26.974735,275000
5/3/1994,45.390625,45.40625,45.0625,45.328125,26.94689,183400
5/4/1994,45.421875,45.421875,45.078125,45.25,26.900433,401900
5/5/1994,45.296875,45.375,45.1875,45.1875,26.86327,659800
5/6/1994,44.96875,44.96875,44.59375,44.75,26.603203,216300
5/9/1994,44.625,44.75,44.28125,44.359375,26.370972,499300
5/10/1994,44.578125,44.84375,44.546875,44.703125,26.575319,583400
5/11/1994,44.65625,44.71875,44.171875,44.296875,26.333799,210600
5/12/1994,44.578125,44.625,44.40625,44.515625,26.463865,305200
5/13/1994,44.640625,44.640625,44.296875,44.515625,26.463865,321300
5/16/1994,44.609375,44.75,44.515625,44.53125,26.473135,450400
5/17/1994,44.5625,45.1875,44.5,45.1875,26.86327,470200
5/18/1994,45.21875,45.6875,45.015625,45.515625,27.058361,824800
5/19/1994,45.421875,45.859375,45.421875,45.734375,27.188385,531000
5/20/1994,45.65625,45.6875,45.5,45.5625,27.086206,370400
5/23/1994,45.515625,45.53125,45.34375,45.484375,27.039761,262700
5/24/1994,45.609375,45.84375,45.609375,45.671875,27.151237,549600
5/25/1994,45.5,45.828125,45.34375,45.796875,27.225544,738200
5/26/1994,45.78125,45.9375,45.734375,45.828125,27.244123,369600
5/27/1994,45.75,45.875,45.671875,45.875,27.271992,162000
5/31/1994,45.734375,45.90625,45.65625,45.8125,27.234831,160000
6/1/1994,45.703125,46.015625,45.5625,46.015625,27.355602,200500
6/2/1994,46.046875,46.046875,45.890625,45.96875,27.32773,55100
6/3/1994,46,46.390625,45.859375,46.234375,27.485634,550400
6/6/1994,46.328125,46.46875,46.1875,46.21875,27.476341,99300
6/7/1994,46.140625,46.21875,46.03125,46.15625,27.439201,120600
6/8/1994,46.265625,46.265625,45.78125,45.78125,27.216261,131900
6/9/1994,45.984375,46.03125,45.890625,46.03125,27.364876,80500
6/10/1994,46.078125,46.203125,46.078125,46.109375,27.411304,83100
6/13/1994,46.046875,46.1875,46.03125,46.171875,27.448488,109700
6/14/1994,46.3125,46.546875,46.3125,46.53125,27.662111,161000
6/15/1994,46.546875,46.5625,46.3125,46.34375,27.550657,142800
6/16/1994,46.34375,46.46875,46.296875,46.4375,27.606386,44000
6/17/1994,46.15625,46.203125,45.8125,45.875,27.452297,403800
6/20/1994,45.546875,45.625,45.4375,45.484375,27.218533,137400
6/21/1994,45.453125,45.453125,44.90625,45.09375,26.984785,139200
6/22/1994,45.21875,45.421875,45.171875,45.265625,27.087629,279900
6/23/1994,45.34375,45.40625,44.9375,45,26.928671,922500
6/24/1994,44.78125,44.78125,44,44.0625,26.367661,353800
6/27/1994,44.234375,44.828125,44.015625,44.828125,26.825832,371200
6/28/1994,44.84375,44.84375,44.25,44.609375,26.694927,5382300
6/29/1994,44.671875,45.015625,44.625,44.75,26.779083,311800
6/30/1994,44.828125,44.84375,44.3125,44.46875,26.61076,271900
7/1/1994,44.6875,44.6875,44.375,44.5625,26.666855,406900
7/5/1994,44.65625,44.859375,44.515625,44.796875,26.807116,112000
7/6/1994,44.625,44.8125,44.46875,44.734375,26.769718,174800
7/7/1994,44.734375,44.921875,44.6875,44.921875,26.881924,66700
7/8/1994,44.640625,44.984375,44.625,44.90625,26.87257,148400
7/11/1994,44.9375,45.015625,44.53125,44.75,26.779083,124000
7/12/1994,44.765625,44.828125,44.515625,44.8125,26.816486,257300
7/13/1994,44.828125,45.03125,44.828125,44.890625,26.86322,532700
7/14/1994,45.109375,45.46875,45.078125,45.375,27.153069,494200
7/15/1994,45.34375,45.484375,45.328125,45.390625,27.162428,49100
7/18/1994,45.390625,45.578125,45.390625,45.46875,27.209187,72300
7/19/1994,45.546875,45.5625,45.375,45.375,27.153069,609500
7/20/1994,45.40625,45.40625,45.0625,45.171875,27.031536,185300
7/21/1994,45.171875,45.296875,45.078125,45.265625,27.087629,86300
7/22/1994,45.375,45.40625,45.25,45.34375,27.13439,151600
7/25/1994,45.359375,45.453125,45.3125,45.40625,27.171776,120900
7/26/1994,45.390625,45.421875,45.3125,45.359375,27.143724,489600
7/27/1994,45.359375,45.359375,45.171875,45.359375,27.143724,83200
7/28/1994,45.359375,45.578125,45.359375,45.453125,27.199831,828200
7/29/1994,45.765625,46.046875,45.75,45.90625,27.470984,459100
8/1/1994,45.9375,46.15625,45.890625,46.125,27.601894,486300
8/2/1994,46.28125,46.375,46.03125,46.1875,27.639301,505500
8/3/1994,46.171875,46.234375,46.09375,46.203125,27.648653,144100
8/4/1994,46.171875,46.21875,45.921875,45.9375,27.489689,231700
8/5/1994,45.703125,45.84375,45.65625,45.78125,27.396202,138400
8/8/1994,45.828125,45.9375,45.78125,45.890625,27.461647,328600
8/9/1994,45.71875,45.96875,45.71875,45.96875,27.508402,105900
8/10/1994,46,46.1875,45.9375,46.140625,27.611242,840300
8/11/1994,46.03125,46.234375,45.734375,45.96875,27.508402,876200
8/12/1994,46.046875,46.34375,46.046875,46.328125,27.723454,184100
8/15/1994,46.375,46.484375,46.3125,46.3125,27.714094,325900
8/16/1994,46.34375,46.6875,46.15625,46.640625,27.910456,1089500
8/17/1994,46.703125,46.734375,46.578125,46.609375,27.89176,133700
8/18/1994,46.453125,46.5625,46.40625,46.453125,27.798262,620000
8/19/1994,46.46875,46.515625,46.3125,46.421875,27.779545,103200
8/22/1994,46.4375,46.4375,46.28125,46.375,27.751513,79700
8/23/1994,46.578125,46.859375,46.515625,46.640625,27.910456,268600
8/24/1994,46.6875,47.140625,46.671875,47.140625,28.209663,254700
8/25/1994,47.09375,47.203125,46.890625,47.015625,28.134853,147400
8/26/1994,47.125,47.78125,47.125,47.6875,28.536913,339500
8/29/1994,47.8125,47.984375,47.640625,47.65625,28.518211,350300
8/30/1994,47.640625,47.859375,47.578125,47.78125,28.593012,36000
8/31/1994,47.703125,47.890625,47.59375,47.65625,28.518211,356200
9/1/1994,47.5,47.53125,47.328125,47.5,28.424717,294600
9/2/1994,47.71875,47.71875,47.21875,47.296875,28.303169,99600
9/6/1994,47.265625,47.359375,47.125,47.3125,28.312517,229800
9/7/1994,47.421875,47.421875,47.21875,47.265625,28.284464,27900
9/8/1994,47.359375,47.5625,47.34375,47.5,28.424717,284800
9/9/1994,47.03125,47.125,46.8125,47,28.125515,488400
9/12/1994,47,47.0625,46.78125,46.859375,28.041361,129400
9/13/1994,46.953125,47.125,46.859375,47,28.125515,389200
