Date,Open,High,Low,Close,Adj Close,Volume
7/31/2014,48.549999,48.549999,48.549999,48.549999,41.906071,0
8/1/2014,48.41,48.41,48.41,48.41,41.785229,0
8/4/2014,48.759998,48.759998,48.759998,48.759998,42.087322,0
8/5/2014,48.34,48.34,48.34,48.34,41.724812,0
8/6/2014,48.360001,48.360001,48.360001,48.360001,41.742058,0
8/7/2014,48.110001,48.110001,48.110001,48.110001,41.526279,0
8/8/2014,48.650002,48.650002,48.650002,48.650002,41.99239,0
8/11/2014,48.830002,48.830002,48.830002,48.830002,42.147755,0
8/12/2014,48.709999,48.709999,48.709999,48.709999,42.044163,0
8/13/2014,49.07,49.07,49.07,49.07,42.354904,0
8/14/2014,49.279999,49.279999,49.279999,49.279999,42.536171,0
8/15/2014,49.279999,49.279999,49.279999,49.279999,42.536171,0
8/18/2014,49.740002,49.740002,49.740002,49.740002,42.933224,0
8/19/2014,49.98,49.98,49.98,49.98,43.140362,0
8/20/2014,50.09,50.09,50.09,50.09,43.23531,0
8/21/2014,50.220001,50.220001,50.220001,50.220001,43.347523,0
8/22/2014,50.150002,50.150002,50.150002,50.150002,43.287106,0
8/25/2014,50.380001,50.380001,50.380001,50.380001,43.485634,0
8/26/2014,50.48,50.48,50.48,50.48,43.571957,0
8/27/2014,50.48,50.48,50.48,50.48,43.571957,0
8/28/2014,50.389999,50.389999,50.389999,50.389999,43.49427,0
8/29/2014,50.580002,50.580002,50.580002,50.580002,43.65826,0
9/2/2014,50.599998,50.599998,50.599998,50.599998,43.675529,0
9/3/2014,50.540001,50.540001,50.540001,50.540001,43.623737,0
9/4/2014,50.439999,50.439999,50.439999,50.439999,43.53743,0
9/5/2014,50.68,50.68,50.68,50.68,43.744576,0
9/8/2014,50.57,50.57,50.57,50.57,43.649628,0
9/9/2014,50.209999,50.209999,50.209999,50.209999,43.338898,0
9/10/2014,50.400002,50.400002,50.400002,50.400002,43.502899,0
9/11/2014,50.490002,50.490002,50.490002,50.490002,43.580578,0
9/12/2014,50.16,50.16,50.16,50.16,43.295746,0
9/15/2014,50.029999,50.029999,50.029999,50.029999,43.183533,0
