Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,28.120001,28.120001,28.120001,28.120001,19.022171,0
2001-06-04,28.260000,28.260000,28.260000,28.260000,19.116880,0
2001-06-05,28.680000,28.680000,28.680000,28.680000,19.400991,0
2001-06-06,28.400000,28.400000,28.400000,28.400000,19.211584,0
2001-06-07,28.559999,28.559999,28.559999,28.559999,19.319828,0
2001-06-08,28.280001,28.280001,28.280001,28.280001,19.130400,0
2001-06-11,28.010000,28.010000,28.010000,28.010000,18.947763,0
2001-06-12,28.030001,28.030001,28.030001,28.030001,18.961296,0
2001-06-13,27.740000,27.740000,27.740000,27.740000,18.765116,0
2001-06-14,27.209999,27.209999,27.209999,27.209999,18.406591,0
2001-06-15,27.090000,27.090000,27.090000,27.090000,18.325413,0
2001-06-18,26.930000,26.930000,26.930000,26.930000,18.217182,0
2001-06-19,26.990000,26.990000,26.990000,26.990000,18.257776,0
2001-06-20,27.270000,27.270000,27.270000,27.270000,18.447180,0
2001-06-21,27.540001,27.540001,27.540001,27.540001,18.629824,0
2001-06-22,27.209999,27.209999,27.209999,27.209999,18.450138,0
2001-06-25,27.059999,27.059999,27.059999,27.059999,18.348433,0
2001-06-26,27.070000,27.070000,27.070000,27.070000,18.355217,0
2001-06-27,27.010000,27.010000,27.010000,27.010000,18.314531,0
2001-06-28,27.360001,27.360001,27.360001,27.360001,18.551847,0
2001-06-29,27.450001,27.450001,27.450001,27.450001,18.612871,0
2001-07-02,27.610001,27.610001,27.610001,27.610001,18.721355,0
2001-07-03,27.559999,27.559999,27.559999,27.559999,18.687454,0
2001-07-05,27.230000,27.230000,27.230000,27.230000,18.463705,0
2001-07-06,26.610001,26.610001,26.610001,26.610001,18.043299,0
2001-07-09,26.770000,26.770000,26.770000,26.770000,18.151793,0
2001-07-10,26.379999,26.379999,26.379999,26.379999,17.887335,0
2001-07-11,26.340000,26.340000,26.340000,26.340000,17.860224,0
2001-07-12,26.980000,26.980000,26.980000,26.980000,18.294184,0
2001-07-13,27.129999,27.129999,27.129999,27.129999,18.395889,0
2001-07-16,26.820000,26.820000,26.820000,26.820000,18.185688,0
2001-07-17,27.100000,27.100000,27.100000,27.100000,18.375553,0
2001-07-18,26.920000,26.920000,26.920000,26.920000,18.253492,0
2001-07-19,27.070000,27.070000,27.070000,27.070000,18.355217,0
2001-07-20,26.990000,26.990000,26.990000,26.990000,18.300972,0
2001-07-23,26.580000,26.580000,26.580000,26.580000,18.022957,0
2001-07-24,26.139999,26.139999,26.139999,26.139999,17.724613,0
2001-07-25,26.500000,26.500000,26.500000,26.500000,17.968714,0
2001-07-26,26.809999,26.809999,26.809999,26.809999,18.178909,0
2001-07-27,26.879999,26.879999,26.879999,26.879999,18.226370,0
2001-07-30,26.850000,26.850000,26.850000,26.850000,18.206034,0
2001-07-31,26.980000,26.980000,26.980000,26.980000,18.294184,0
2001-08-01,27.110001,27.110001,27.110001,27.110001,18.382334,0
2001-08-02,27.209999,27.209999,27.209999,27.209999,18.450138,0
2001-08-03,27.080000,27.080000,27.080000,27.080000,18.361986,0
2001-08-06,26.770000,26.770000,26.770000,26.770000,18.151793,0
2001-08-07,26.830000,26.830000,26.830000,26.830000,18.192478,0
2001-08-08,26.379999,26.379999,26.379999,26.379999,17.887335,0
2001-08-09,26.370001,26.370001,26.370001,26.370001,17.880571,0
2001-08-10,26.490000,26.490000,26.490000,26.490000,17.961933,0
2001-08-13,26.549999,26.549999,26.549999,26.549999,18.002619,0
2001-08-14,26.480000,26.480000,26.480000,26.480000,17.955149,0
2001-08-15,26.299999,26.299999,26.299999,26.299999,17.833097,0
2001-08-16,26.360001,26.360001,26.360001,26.360001,17.873783,0
2001-08-17,25.940001,25.940001,25.940001,25.940001,17.588997,0
2001-08-20,26.129999,26.129999,26.129999,26.129999,17.717833,0
2001-08-21,25.820000,25.820000,25.820000,25.820000,17.507626,0
2001-08-22,26.000000,26.000000,26.000000,26.000000,17.629686,0
2001-08-23,25.920000,25.920000,25.920000,25.920000,17.575443,0
2001-08-24,26.400000,26.400000,26.400000,26.400000,17.900908,0
2001-08-27,26.290001,26.290001,26.290001,26.290001,17.826324,0
2001-08-28,25.910000,25.910000,25.910000,25.910000,17.568663,0
2001-08-29,25.670000,25.670000,25.670000,25.670000,17.405914,0
2001-08-30,25.250000,25.250000,25.250000,25.250000,17.121136,0
2001-08-31,25.360001,25.360001,25.360001,25.360001,17.195717,0
2001-09-04,25.340000,25.340000,25.340000,25.340000,17.182159,0
2001-09-05,25.260000,25.260000,25.260000,25.260000,17.127911,0
2001-09-06,24.730000,24.730000,24.730000,24.730000,16.768539,0
2001-09-07,24.280001,24.280001,24.280001,24.280001,16.463415,0
2001-09-10,24.370001,24.370001,24.370001,24.370001,16.524431,0
2001-09-17,23.139999,23.139999,23.139999,23.139999,15.690410,0
2001-09-18,22.959999,22.959999,22.959999,22.959999,15.568356,0
2001-09-19,22.580000,22.580000,22.580000,22.580000,15.310708,0
2001-09-20,21.889999,21.889999,21.889999,21.889999,14.842837,0
2001-09-21,21.400000,21.400000,21.400000,21.400000,14.561140,0
2001-09-24,22.209999,22.209999,22.209999,22.209999,15.112280,0
2001-09-25,22.379999,22.379999,22.379999,22.379999,15.227955,0
2001-09-26,22.240000,22.240000,22.240000,22.240000,15.132689,0
2001-09-27,22.490000,22.490000,22.490000,22.490000,15.302807,0
2001-09-28,23.000000,23.000000,23.000000,23.000000,15.649818,0
2001-10-01,22.889999,22.889999,22.889999,22.889999,15.574967,0
2001-10-02,23.160000,23.160000,23.160000,23.160000,15.758688,0
2001-10-03,23.680000,23.680000,23.680000,23.680000,16.112509,0
2001-10-04,23.660000,23.660000,23.660000,23.660000,16.098907,0
2001-10-05,23.670000,23.670000,23.670000,23.670000,16.105705,0
2001-10-08,23.480000,23.480000,23.480000,23.480000,15.976428,0
2001-10-09,23.370001,23.370001,23.370001,23.370001,15.901576,0
2001-10-10,23.910000,23.910000,23.910000,23.910000,16.269011,0
2001-10-11,24.330000,24.330000,24.330000,24.330000,16.554785,0
2001-10-12,24.190001,24.190001,24.190001,24.190001,16.459534,0
2001-10-15,24.160000,24.160000,24.160000,24.160000,16.439114,0
2001-10-16,24.350000,24.350000,24.350000,24.350000,16.568405,0
2001-10-17,23.860001,23.860001,23.860001,23.860001,16.234985,0
2001-10-18,23.680000,23.680000,23.680000,23.680000,16.112509,0
2001-10-19,23.809999,23.809999,23.809999,23.809999,16.200966,0
2001-10-22,24.170000,24.170000,24.170000,24.170000,16.445917,0
2001-10-23,24.049999,24.049999,24.049999,24.049999,16.364273,0
2001-10-24,24.070000,24.070000,24.070000,24.070000,16.377876,0
2001-10-25,24.410000,24.410000,24.410000,24.410000,16.609221,0
2001-10-26,24.510000,24.510000,24.510000,24.510000,16.677269,0
2001-10-29,23.950001,23.950001,23.950001,23.950001,16.296230,0
2001-10-30,23.540001,23.540001,23.540001,23.540001,16.017248,0
2001-10-31,23.580000,23.580000,23.580000,23.580000,16.044474,0
2001-11-01,24.080000,24.080000,24.080000,24.080000,16.384684,0
2001-11-02,24.120001,24.120001,24.120001,24.120001,16.411905,0
2001-11-05,24.450001,24.450001,24.450001,24.450001,16.636442,0
2001-11-06,24.809999,24.809999,24.809999,24.809999,16.881392,0
2001-11-07,24.760000,24.760000,24.760000,24.760000,16.847376,0
2001-11-08,24.780001,24.780001,24.780001,24.780001,16.860981,0
2001-11-09,24.799999,24.799999,24.799999,24.799999,16.874584,0
2001-11-12,24.780001,24.780001,24.780001,24.780001,16.860981,0
2001-11-13,25.240000,25.240000,25.240000,25.240000,17.173973,0
2001-11-14,25.330000,25.330000,25.330000,25.330000,17.235218,0
2001-11-15,25.330000,25.330000,25.330000,25.330000,17.235218,0
2001-11-16,25.270000,25.270000,25.270000,25.270000,17.194386,0
2001-11-19,25.559999,25.559999,25.559999,25.559999,17.391716,0
2001-11-20,25.360001,25.360001,25.360001,25.360001,17.255636,0
2001-11-21,25.240000,25.240000,25.240000,25.240000,17.173973,0
2001-11-23,25.540001,25.540001,25.540001,25.540001,17.378111,0
2001-11-26,25.719999,25.719999,25.719999,25.719999,17.500580,0
2001-11-27,25.580000,25.580000,25.580000,25.580000,17.405319,0
2001-11-28,25.129999,25.129999,25.129999,25.129999,17.099125,0
2001-11-29,25.420000,25.420000,25.420000,25.420000,17.296452,0
2001-11-30,25.389999,25.389999,25.389999,25.389999,17.276030,0
2001-12-03,25.170000,25.170000,25.170000,25.170000,17.126348,0
2001-12-04,25.540001,25.540001,25.540001,25.540001,17.378111,0
2001-12-05,26.129999,26.129999,26.129999,26.129999,17.779552,0
2001-12-06,26.100000,26.100000,26.100000,26.100000,17.759142,0
2001-12-07,25.910000,25.910000,25.910000,25.910000,17.629862,0
2001-12-10,25.520000,25.520000,25.520000,25.520000,17.364492,0
2001-12-11,25.480000,25.480000,25.480000,25.480000,17.337278,0
2001-12-12,25.480000,25.480000,25.480000,25.480000,17.337278,0
2001-12-13,25.110001,25.110001,25.110001,25.110001,17.085524,0
2001-12-14,25.190001,25.190001,25.190001,25.190001,17.139954,0
2001-12-17,25.450001,25.450001,25.450001,25.450001,17.316875,0
2001-12-18,25.660000,25.660000,25.660000,25.660000,17.459757,0
2001-12-19,25.770000,25.770000,25.770000,25.770000,17.534597,0
2001-12-20,25.530001,25.530001,25.530001,25.530001,17.371300,0
2001-12-21,25.590000,25.590000,25.590000,25.590000,17.477158,0
2001-12-24,25.600000,25.600000,25.600000,25.600000,17.483982,0
2001-12-26,25.730000,25.730000,25.730000,25.730000,17.572781,0
2001-12-27,25.910000,25.910000,25.910000,25.910000,17.695713,0
2001-12-28,26.010000,26.010000,26.010000,26.010000,17.764000,0
2001-12-31,25.750000,25.750000,25.750000,25.750000,17.586433,0
2002-01-02,25.850000,25.850000,25.850000,25.850000,17.654726,0
2002-01-03,26.110001,26.110001,26.110001,26.110001,17.832306,0
2002-01-04,26.290001,26.290001,26.290001,26.290001,17.955244,0
2002-01-07,26.110001,26.110001,26.110001,26.110001,17.832306,0
2002-01-08,26.049999,26.049999,26.049999,26.049999,17.791328,0
2002-01-09,25.930000,25.930000,25.930000,25.930000,17.709372,0
2002-01-10,25.959999,25.959999,25.959999,25.959999,17.729855,0
2002-01-11,25.730000,25.730000,25.730000,25.730000,17.572781,0
2002-01-14,25.520000,25.520000,25.520000,25.520000,17.429352,0
2002-01-15,25.700001,25.700001,25.700001,25.700001,17.552294,0
2002-01-16,25.290001,25.290001,25.290001,25.290001,17.272270,0
2002-01-17,25.549999,25.549999,25.549999,25.549999,17.449841,0
2002-01-18,25.280001,25.280001,25.280001,25.280001,17.265440,0
2002-01-22,25.080000,25.080000,25.080000,25.080000,17.128849,0
2002-01-23,25.309999,25.309999,25.309999,25.309999,17.285929,0
2002-01-24,25.420000,25.420000,25.420000,25.420000,17.361057,0
2002-01-25,25.440001,25.440001,25.440001,25.440001,17.374714,0
2002-01-28,25.459999,25.459999,25.459999,25.459999,17.388378,0
2002-01-29,24.820000,24.820000,24.820000,24.820000,16.951279,0
2002-01-30,25.080000,25.080000,25.080000,25.080000,17.128849,0
2002-01-31,25.420000,25.420000,25.420000,25.420000,17.361057,0
2002-02-01,25.240000,25.240000,25.240000,25.240000,17.238121,0
2002-02-04,24.650000,24.650000,24.650000,24.650000,16.835169,0
2002-02-05,24.570000,24.570000,24.570000,24.570000,16.780539,0
2002-02-06,24.379999,24.379999,24.379999,24.379999,16.650778,0
2002-02-07,24.280001,24.280001,24.280001,24.280001,16.582472,0
2002-02-08,24.670000,24.670000,24.670000,24.670000,16.848825,0
2002-02-11,25.000000,25.000000,25.000000,25.000000,17.074207,0
2002-02-12,24.920000,24.920000,24.920000,24.920000,17.019564,0
2002-02-13,25.170000,25.170000,25.170000,25.170000,17.190311,0
2002-02-14,25.110001,25.110001,25.110001,25.110001,17.149336,0
2002-02-15,24.840000,24.840000,24.840000,24.840000,16.964935,0
2002-02-19,24.370001,24.370001,24.370001,24.370001,16.643940,0
2002-02-20,24.690001,24.690001,24.690001,24.690001,16.862484,0
2002-02-21,24.320000,24.320000,24.320000,24.320000,16.609795,0
2002-02-22,24.520000,24.520000,24.520000,24.520000,16.746387,0
2002-02-25,24.920000,24.920000,24.920000,24.920000,17.019564,0
2002-02-26,24.950001,24.950001,24.950001,24.950001,17.040062,0
2002-02-27,24.969999,24.969999,24.969999,24.969999,17.053720,0
2002-02-28,24.900000,24.900000,24.900000,24.900000,17.005911,0
2002-03-01,25.450001,25.450001,25.450001,25.450001,17.381544,0
2002-03-04,25.950001,25.950001,25.950001,25.950001,17.723036,0
2002-03-05,25.820000,25.820000,25.820000,25.820000,17.634249,0
2002-03-06,26.180000,26.180000,26.180000,26.180000,17.880112,0
2002-03-07,26.070000,26.070000,26.070000,26.070000,17.804989,0
2002-03-08,26.250000,26.250000,26.250000,26.250000,17.927925,0
2002-03-11,26.330000,26.330000,26.330000,26.330000,17.982555,0
2002-03-12,26.260000,26.260000,26.260000,26.260000,17.934746,0
2002-03-13,26.030001,26.030001,26.030001,26.030001,17.777672,0
2002-03-14,26.020000,26.020000,26.020000,26.020000,17.770834,0
2002-03-15,26.299999,26.299999,26.299999,26.299999,17.962070,0
2002-03-18,26.320000,26.320000,26.320000,26.320000,17.975731,0
2002-03-19,26.420000,26.420000,26.420000,26.420000,18.044018,0
2002-03-20,26.020000,26.020000,26.020000,26.020000,17.770834,0
2002-03-21,26.100000,26.100000,26.100000,26.100000,17.825470,0
2002-03-22,25.920000,25.920000,25.920000,25.920000,17.752190,0
2002-03-25,25.549999,25.549999,25.549999,25.549999,17.498783,0
2002-03-26,25.700001,25.700001,25.700001,25.700001,17.601524,0
2002-03-27,25.850000,25.850000,25.850000,25.850000,17.704245,0
2002-03-28,25.920000,25.920000,25.920000,25.920000,17.752190,0
2002-04-01,25.889999,25.889999,25.889999,25.889999,17.731651,0
2002-04-02,25.660000,25.660000,25.660000,25.660000,17.574114,0
2002-04-03,25.410000,25.410000,25.410000,25.410000,17.402908,0
2002-04-04,25.440001,25.440001,25.440001,25.440001,17.423447,0
2002-04-05,25.379999,25.379999,25.379999,25.379999,17.382349,0
2002-04-08,25.480000,25.480000,25.480000,25.480000,17.450850,0
2002-04-09,25.330000,25.330000,25.330000,25.330000,17.348112,0
2002-04-10,25.629999,25.629999,25.629999,25.629999,17.553576,0
2002-04-11,25.070000,25.070000,25.070000,25.070000,17.170046,0
2002-04-12,25.280001,25.280001,25.280001,25.280001,17.313864,0
2002-04-15,25.110001,25.110001,25.110001,25.110001,17.197433,0
2002-04-16,25.670000,25.670000,25.670000,25.670000,17.580973,0
2002-04-17,25.610001,25.610001,25.610001,25.610001,17.539879,0
2002-04-18,25.580000,25.580000,25.580000,25.580000,17.519327,0
2002-04-19,25.590000,25.590000,25.590000,25.590000,17.526180,0
2002-04-22,25.209999,25.209999,25.209999,25.209999,17.265926,0
2002-04-23,25.090000,25.090000,25.090000,25.090000,17.183739,0
2002-04-24,24.930000,24.930000,24.930000,24.930000,17.074156,0
2002-04-25,24.910000,24.910000,24.910000,24.910000,17.060463,0
2002-04-26,24.570000,24.570000,24.570000,24.570000,16.827604,0
2002-04-29,24.350000,24.350000,24.350000,24.350000,16.676929,0
2002-04-30,24.650000,24.650000,24.650000,24.650000,16.882389,0
2002-05-01,24.840000,24.840000,24.840000,24.840000,17.012520,0
2002-05-02,24.790001,24.790001,24.790001,24.790001,16.978273,0
2002-05-03,24.559999,24.559999,24.559999,24.559999,16.820747,0
2002-05-06,24.110001,24.110001,24.110001,24.110001,16.512556,0
2002-05-07,24.020000,24.020000,24.020000,24.020000,16.450916,0
2002-05-08,24.870001,24.870001,24.870001,24.870001,17.033068,0
2002-05-09,24.510000,24.510000,24.510000,24.510000,16.786510,0
2002-05-10,24.120001,24.120001,24.120001,24.120001,16.519402,0
2002-05-13,24.540001,24.540001,24.540001,24.540001,16.807056,0
2002-05-14,25.070000,25.070000,25.070000,25.070000,17.170046,0
2002-05-15,24.980000,24.980000,24.980000,24.980000,17.108402,0
2002-05-16,25.059999,25.059999,25.059999,25.059999,17.163191,0
2002-05-17,25.230000,25.230000,25.230000,25.230000,17.279623,0
2002-05-20,24.910000,24.910000,24.910000,24.910000,17.060463,0
2002-05-21,24.629999,24.629999,24.629999,24.629999,16.868698,0
2002-05-22,24.719999,24.719999,24.719999,24.719999,16.930334,0
2002-05-23,24.990000,24.990000,24.990000,24.990000,17.115252,0
2002-05-24,24.700001,24.700001,24.700001,24.700001,16.916639,0
2002-05-28,24.520000,24.520000,24.520000,24.520000,16.793356,0
2002-05-29,24.360001,24.360001,24.360001,24.360001,16.683773,0
2002-05-30,24.309999,24.309999,24.309999,24.309999,16.649525,0
2002-05-31,24.360001,24.360001,24.360001,24.360001,16.683773,0
2002-06-03,23.770000,23.770000,23.770000,23.770000,16.279694,0
2002-06-04,23.750000,23.750000,23.750000,23.750000,16.265984,0
2002-06-05,23.940001,23.940001,23.940001,23.940001,16.396118,0
2002-06-06,23.490000,23.490000,23.490000,23.490000,16.087923,0
2002-06-07,23.510000,23.510000,23.510000,23.510000,16.101627,0
2002-06-10,23.559999,23.559999,23.559999,23.559999,16.135860,0
2002-06-11,23.170000,23.170000,23.170000,23.170000,15.868764,0
2002-06-12,23.290001,23.290001,23.290001,23.290001,15.950951,0
2002-06-13,23.049999,23.049999,23.049999,23.049999,15.786579,0
2002-06-14,23.030001,23.030001,23.030001,23.030001,15.772874,0
2002-06-17,23.660000,23.660000,23.660000,23.660000,16.204353,0
2002-06-18,23.670000,23.670000,23.670000,23.670000,16.211201,0
2002-06-19,23.290001,23.290001,23.290001,23.290001,15.950951,0
2002-06-20,22.990000,22.990000,22.990000,22.990000,15.745492,0
2002-06-21,22.580000,22.580000,22.580000,22.580000,15.507171,0
2002-06-24,22.620001,22.620001,22.620001,22.620001,15.534645,0
2002-06-25,22.250000,22.250000,22.250000,22.250000,15.280544,0
2002-06-26,22.180000,22.180000,22.180000,22.180000,15.232466,0
2002-06-27,22.549999,22.549999,22.549999,22.549999,15.486572,0
2002-06-28,22.570000,22.570000,22.570000,22.570000,15.500309,0
2002-07-01,22.059999,22.059999,22.059999,22.059999,15.150060,0
2002-07-02,21.559999,21.559999,21.559999,21.559999,14.806674,0
2002-07-03,21.650000,21.650000,21.650000,21.650000,14.868483,0
2002-07-05,22.410000,22.410000,22.410000,22.410000,15.390430,0
2002-07-08,22.139999,22.139999,22.139999,22.139999,15.205002,0
